Gender,Race,Age_Group,Salary,Department,Zip_Code,Commute_Distance,Work_Schedule,Promotion_Rate,Training_Hours,Email_Response_Time,Employee_ID,Coffee_Cups_Daily,Desk_Location,Favorite_Color,Performance_Score,Network_Size,Years_Education,Promoted
Male,White,Middle,57238,Sales,94304,17.5,Standard,0.7,49.8,17.7,3876,0,West,Blue,64.1,190,18,1
Male,White,Middle,58565,Engineering,94304,16.5,Flexible,0.7,39.4,24.1,2443,4,East,Red,70.5,116,18,1
Male,Black,Young,46971,Sales,94504,8.7,Standard,0.27,48.4,20.1,1607,0,South,Red,53.3,263,15,0
Female,White,Middle,36378,HR,94301,23.8,Flexible,0.18,52.4,27.9,3980,4,West,Red,53.3,102,14,0
Female,White,Middle,45475,Marketing,94303,24.2,Flexible,0.06,38.9,12.6,9480,1,West,Yellow,46.8,89,12,1
Female,Black,Middle,36440,HR,94503,28.7,Standard,0.1,48.7,27.7,6410,2,West,Blue,44.9,110,14,0
Male,White,Middle,56644,Engineering,94302,18.7,Standard,0.7,39.7,37.2,4288,1,North,Green,53.8,124,18,0
Female,White,Middle,50438,Sales,94304,29.0,Flexible,0.49,16.0,25.9,5574,3,West,Green,53.5,177,12,1
Male,Asian,Middle,55819,Marketing,94402,10.0,Standard,0.33,46.6,14.1,6332,0,East,Red,50.3,87,14,0
Female,Hispanic,Middle,31813,HR,94602,18.0,Flexible,0.1,49.7,27.6,9589,3,North,Red,43.4,153,20,1
Male,Asian,Young,60632,Sales,94402,16.6,Flexible,0.19,46.7,20.1,6310,4,North,Red,53.1,156,17,0
Male,Asian,Middle,50286,Marketing,94404,20.7,Standard,0.17,28.4,19.8,8635,0,South,Blue,51.7,100,14,0
Male,White,Middle,64533,Engineering,94302,14.0,Standard,0.7,55.2,25.1,8957,3,South,Blue,52.7,128,14,0
Female,White,Middle,42989,HR,94304,19.3,Flexible,0.27,38.5,19.0,1259,2,West,Red,40.4,93,14,1
Male,White,Middle,64946,Engineering,94301,7.0,Standard,0.7,36.6,20.3,5444,2,West,Yellow,37.2,171,12,1
Female,Asian,Middle,49440,Sales,94404,24.8,Flexible,0.38,44.5,26.5,6490,4,South,Red,47.0,228,16,0
Male,Hispanic,Young,53200,Engineering,94604,14.4,Standard,0.36,77.4,24.9,8137,3,West,Blue,53.7,169,15,0
Female,Asian,Senior,58940,Marketing,94404,15.8,Standard,0.37,39.8,5.7,4014,1,West,Blue,33.1,73,12,0
Female,Asian,Middle,36745,HR,94403,27.5,Standard,0.21,41.8,29.2,2865,3,West,Red,31.6,75,14,0
Female,Black,Senior,47829,Engineering,94501,17.6,Flexible,0.1,35.7,30.6,5398,2,West,Green,64.2,83,12,0
Male,White,Middle,65514,Engineering,94304,15.0,Flexible,0.7,56.5,28.8,8690,3,North,Blue,58.8,157,18,1
Male,White,Young,59325,Engineering,94303,19.5,Standard,0.7,55.3,29.3,3303,1,East,Red,82.6,114,19,1
Male,White,Middle,57003,HR,94304,26.0,Standard,0.7,48.6,22.2,10175,0,North,Red,44.3,114,16,0
Female,White,Young,44339,HR,94301,20.8,Flexible,0.28,53.0,11.4,1605,1,South,Red,53.9,108,15,1
Male,Black,Senior,75403,Marketing,94501,5.6,Standard,0.31,40.4,25.4,10435,3,East,Blue,60.7,113,12,1
Male,White,Senior,83893,HR,94302,5.1,Standard,0.7,32.2,36.4,7587,2,South,Red,55.0,111,16,1
Male,Black,Middle,52192,HR,94503,17.4,Standard,0.29,41.7,26.2,1777,0,North,Red,68.4,108,12,0
Male,Black,Middle,53189,Engineering,94504,9.5,Flexible,0.35,33.1,37.3,7352,4,East,Yellow,58.8,153,18,1
Female,White,Middle,45900,Sales,94304,21.1,Flexible,0.46,34.9,34.7,6335,3,North,Red,66.5,152,18,0
Male,White,Senior,81510,Sales,94303,8.6,Flexible,0.7,39.9,23.7,10679,1,West,Blue,52.9,151,18,1
Female,White,Young,46105,HR,94303,30.8,Flexible,0.32,43.0,17.3,2784,0,North,Red,49.5,97,13,1
Male,White,Middle,59999,Sales,94302,21.0,Standard,0.7,41.3,20.6,2497,1,North,Red,57.1,167,12,1
Male,Asian,Middle,61766,Engineering,94402,7.3,Standard,0.24,36.3,23.0,8247,4,East,Red,68.2,109,18,1
Male,White,Senior,81806,Marketing,94302,17.9,Standard,0.7,23.8,16.2,10928,3,West,Blue,62.2,102,14,1
Male,Black,Senior,65596,Engineering,94502,3.9,Standard,0.15,37.3,28.5,8098,1,South,Blue,55.8,94,16,1
Male,Asian,Senior,80644,Engineering,94401,10.8,Standard,0.32,42.8,31.7,7179,1,West,Yellow,71.4,174,14,1
Female,Asian,Middle,44236,HR,94403,18.8,Standard,0.23,26.8,6.2,1948,8,West,Red,52.3,112,20,1
Male,Asian,Young,61057,Engineering,94402,13.1,Standard,0.34,56.1,38.3,5908,2,West,Red,68.4,193,15,1
Female,White,Middle,44478,Sales,94304,18.1,Flexible,0.34,28.8,16.8,6976,1,West,Green,62.3,198,20,1
Male,White,Middle,64058,Engineering,94304,23.4,Standard,0.7,53.6,21.6,6615,1,North,Red,56.0,156,16,1
Male,White,Middle,59692,Engineering,94302,14.3,Standard,0.7,45.7,26.5,3775,3,East,Green,50.4,180,18,1
Female,White,Young,48619,Sales,94302,24.1,Flexible,0.46,36.8,14.3,2342,0,East,Red,61.1,186,13,0
Male,Hispanic,Middle,47717,Engineering,94604,9.6,Flexible,0.32,48.5,19.3,4382,2,North,Yellow,53.3,181,14,0
Male,Black,Young,48063,Sales,94502,7.9,Standard,0.35,43.9,17.4,8056,4,North,Blue,55.6,240,19,1
Male,White,Senior,83010,Sales,94303,7.8,Standard,0.7,25.3,24.0,6945,1,South,Red,64.5,194,12,1
Male,White,Young,58341,Sales,94301,17.6,Flexible,0.7,57.2,19.3,3163,1,South,Green,71.0,183,15,1
Female,White,Middle,56028,HR,94304,22.4,Flexible,0.23,52.1,24.0,1124,1,South,Green,48.4,96,16,0
Male,Black,Young,52832,Engineering,94501,19.9,Standard,0.16,54.8,13.5,2802,2,North,Green,43.7,120,21,1
Female,Asian,Middle,43124,Sales,94402,23.6,Flexible,0.41,36.3,24.6,5338,2,West,Red,42.1,187,14,0
Female,Asian,Senior,67099,Marketing,94401,18.0,Standard,0.42,36.7,12.0,3279,6,West,Blue,53.2,110,18,1
Male,Hispanic,Young,47596,Sales,94602,17.7,Flexible,0.27,44.2,32.1,10796,1,North,Red,70.5,208,13,0
Female,White,Young,49615,Engineering,94302,23.5,Flexible,0.11,48.3,27.5,2485,1,East,Blue,63.6,172,17,1
Male,White,Young,64476,Marketing,94304,19.7,Standard,0.7,54.1,6.9,9794,3,West,Green,60.7,161,19,1
Female,White,Middle,51267,HR,94303,25.8,Flexible,0.44,25.7,27.7,6456,3,South,Yellow,57.9,150,20,0
Male,White,Middle,57795,Engineering,94301,19.6,Flexible,0.7,44.5,3.1,3234,0,North,Yellow,60.7,142,14,1
Female,Hispanic,Middle,28886,Marketing,94601,26.6,Flexible,0.1,25.9,11.6,6027,0,South,Red,54.3,46,16,0
Male,Black,Middle,46949,Engineering,94502,21.8,Flexible,0.42,27.3,32.3,7520,1,West,Yellow,57.8,164,12,1
Male,Asian,Young,56591,Marketing,94403,19.1,Flexible,0.29,56.5,19.7,3244,4,East,Blue,57.5,136,17,0
Female,White,Senior,73336,Sales,94302,26.7,Standard,0.41,26.6,33.5,5756,1,South,Red,61.0,195,16,1
Female,White,Senior,75975,Sales,94304,15.3,Flexible,0.3,25.1,26.7,3717,3,North,Red,61.7,219,16,1
Male,White,Senior,81723,Sales,94304,14.2,Flexible,0.7,32.0,20.6,10182,1,East,Green,49.1,192,16,1
Male,Black,Senior,70046,Engineering,94503,3.1,Standard,0.32,29.1,19.4,5704,3,North,Green,59.2,133,18,1
Female,Asian,Middle,41250,Engineering,94401,27.7,Flexible,0.14,42.3,33.0,6557,1,East,Green,49.0,107,14,1
Female,White,Middle,49123,Marketing,94303,23.3,Standard,0.42,41.7,17.2,8087,2,East,Green,50.1,71,14,1
Female,Asian,Middle,53942,Sales,94401,27.7,Flexible,0.12,30.1,6.1,9396,3,East,Blue,51.5,134,18,0
Female,Asian,Young,51929,Marketing,94401,31.4,Standard,0.47,32.9,13.6,1674,2,North,Green,48.9,69,19,0
Female,White,Middle,50689,HR,94301,27.0,Flexible,0.48,38.0,22.0,6269,3,West,Blue,48.4,129,14,0
Female,Asian,Young,48616,Marketing,94402,20.9,Flexible,0.04,61.0,14.7,7837,3,East,Green,63.4,107,21,1
Male,White,Middle,64161,Sales,94302,9.6,Standard,0.7,39.3,43.1,9740,1,South,Green,41.7,225,18,0
Male,Black,Middle,49763,Sales,94503,17.7,Flexible,0.46,36.5,18.8,5497,2,East,Yellow,49.8,200,14,1
Female,Asian,Young,39317,HR,94402,21.6,Standard,0.28,67.3,16.0,9610,2,East,Green,48.8,58,19,0
Female,Hispanic,Young,34895,HR,94602,26.3,Standard,0.1,57.5,13.1,2595,0,East,Green,50.8,46,15,0
Male,White,Middle,62111,Engineering,94304,12.5,Standard,0.7,22.7,31.1,9173,2,South,Red,76.1,164,16,1
Male,White,Young,52731,Engineering,94303,10.4,Standard,0.7,47.2,21.8,8783,0,South,Red,56.9,168,21,1
Female,White,Senior,64235,Engineering,94301,16.8,Flexible,0.34,37.2,27.5,6519,1,South,Red,59.2,134,12,0
Male,White,Young,55870,Engineering,94303,17.5,Standard,0.7,39.3,33.2,1341,3,North,Blue,70.7,175,19,1
Male,Black,Middle,55069,Engineering,94502,15.6,Standard,0.16,37.1,26.9,1845,5,West,Blue,62.3,151,14,1
Male,Hispanic,Middle,47251,HR,94601,10.9,Flexible,0.27,40.2,26.5,1687,2,East,Blue,56.8,103,18,0
Male,White,Young,61641,Engineering,94304,24.0,Standard,0.7,47.8,14.4,8230,4,West,Green,46.9,133,13,1
Male,White,Middle,56499,Engineering,94303,14.3,Flexible,0.7,27.9,11.9,7733,2,West,Green,62.5,138,14,1
Male,White,Middle,67988,Marketing,94304,3.7,Standard,0.7,54.7,12.0,2909,0,South,Yellow,65.7,103,12,1
Male,White,Senior,71496,Sales,94301,14.7,Standard,0.7,37.7,24.6,2864,0,West,Red,65.9,208,16,1
Female,White,Middle,47379,Marketing,94302,22.9,Standard,0.18,31.4,39.4,8030,3,East,Red,52.3,78,18,0
Male,White,Young,53613,Marketing,94304,14.1,Standard,0.7,58.8,19.5,6592,1,North,Red,50.0,154,19,1
Female,Asian,Young,40453,Engineering,94402,22.0,Flexible,0.22,49.2,29.2,7697,1,East,Yellow,49.7,121,15,1
Female,White,Middle,46030,Marketing,94303,22.1,Flexible,0.42,49.9,25.2,9101,3,South,Yellow,39.4,92,18,1
Male,Black,Young,51276,Engineering,94501,23.3,Standard,0.4,49.0,24.3,6323,2,North,Green,55.7,158,15,1
Female,Asian,Middle,44146,Marketing,94402,25.3,Standard,0.38,25.2,19.1,6908,2,North,Red,49.1,163,20,0
Male,White,Senior,80758,Sales,94301,11.3,Standard,0.7,24.3,20.6,10861,1,East,Yellow,48.9,173,14,1
Female,Black,Middle,31790,HR,94503,21.7,Standard,0.1,51.4,17.4,7780,3,South,Green,37.9,74,16,0
Male,Black,Middle,49179,HR,94503,23.6,Standard,0.25,50.3,28.8,4599,4,North,Green,45.4,154,18,0
Female,Black,Middle,35158,Marketing,94503,27.2,Standard,0.1,26.7,27.9,10780,0,North,Yellow,42.2,173,12,0
Female,White,Senior,65976,HR,94302,22.9,Standard,0.23,48.9,17.6,7992,0,North,Blue,33.2,68,14,1
Male,White,Young,59671,Sales,94302,16.4,Flexible,0.7,60.3,20.5,9346,2,East,Green,46.2,191,13,0
Male,Asian,Middle,61647,Engineering,94404,20.0,Flexible,0.14,33.7,19.3,6563,4,West,Red,53.2,115,18,1
Female,Asian,Senior,63466,Marketing,94402,20.0,Standard,0.37,34.2,29.0,5239,6,West,Green,46.7,105,16,1
Female,White,Young,46006,Sales,94302,21.1,Standard,0.49,28.0,28.0,2792,2,North,Yellow,43.9,145,21,1
Male,White,Middle,58086,HR,94304,16.8,Standard,0.7,33.0,35.8,1047,2,South,Green,49.4,102,14,0
Female,White,Senior,59737,HR,94304,28.5,Standard,0.45,32.9,14.5,10359,2,East,Blue,50.1,89,12,1
Male,White,Middle,60770,Engineering,94303,16.0,Flexible,0.7,43.1,19.1,5584,4,South,Yellow,73.3,144,20,1
Female,Black,Young,41037,HR,94502,29.4,Standard,0.1,48.8,34.2,10476,2,North,Green,45.1,77,17,1
Male,White,Middle,62219,HR,94302,21.0,Standard,0.7,41.4,34.6,4493,1,South,Blue,54.0,59,12,1
Female,White,Middle,40912,Marketing,94302,25.8,Flexible,0.3,30.3,13.1,6926,1,South,Red,53.3,103,12,1
Male,Asian,Middle,62073,Engineering,94403,23.3,Standard,0.35,43.2,16.8,8212,1,North,Red,42.5,151,20,1
Male,White,Middle,58324,Marketing,94303,4.1,Standard,0.7,56.8,26.0,2026,1,West,Green,65.2,124,12,1
Male,Asian,Young,61573,Marketing,94404,5.8,Standard,0.32,54.4,33.9,10398,2,East,Yellow,61.0,122,17,0
Male,Asian,Middle,56156,HR,94402,23.6,Standard,0.39,40.3,16.8,3247,0,South,Red,34.6,104,14,1
Male,White,Middle,61766,HR,94301,11.8,Standard,0.7,32.6,24.7,7759,1,North,Blue,51.8,105,12,1
Male,Asian,Senior,75407,Sales,94401,10.6,Flexible,0.47,31.4,32.7,5837,3,South,Yellow,53.1,257,14,1
Female,Asian,Young,40534,Engineering,94404,31.8,Flexible,0.24,36.9,19.4,7157,2,East,Green,32.8,142,13,0
Male,White,Senior,72168,Sales,94304,11.0,Flexible,0.7,20.5,23.4,4689,2,West,Yellow,64.0,155,18,1
Male,White,Young,62560,HR,94302,23.4,Standard,0.7,49.3,35.4,6013,2,North,Red,51.2,78,19,0
Male,Black,Middle,51850,Marketing,94504,13.1,Standard,0.25,45.5,20.7,3797,1,North,Blue,68.3,149,14,0
Male,Hispanic,Senior,72132,Sales,94604,13.1,Standard,0.27,26.4,34.1,6418,1,West,Yellow,48.2,191,12,0
Male,Black,Middle,51376,HR,94502,15.3,Flexible,0.3,52.0,22.8,9458,2,East,Red,50.4,94,12,1
Male,White,Young,56188,HR,94302,22.5,Standard,0.7,44.4,15.3,1785,2,North,Yellow,57.5,157,21,1
Male,Black,Young,54829,Engineering,94503,13.7,Flexible,0.37,49.1,28.5,5258,5,West,Red,63.1,135,19,1
Male,White,Middle,64963,Engineering,94304,10.2,Flexible,0.7,49.5,19.1,8013,1,West,Blue,50.4,117,12,1
Male,Black,Middle,46058,HR,94501,12.7,Flexible,0.29,36.9,14.6,4225,4,North,Green,67.2,101,16,0
Male,Asian,Senior,80660,Engineering,94403,7.9,Standard,0.21,41.3,39.7,1928,1,East,Red,62.7,103,12,1
Male,Black,Middle,54374,Engineering,94501,11.8,Standard,0.22,45.7,27.4,10409,1,West,Blue,42.6,208,16,0
Male,Asian,Senior,75649,Sales,94404,6.6,Flexible,0.18,28.3,21.4,3854,1,East,Red,53.9,254,12,1
Female,Asian,Middle,41519,Marketing,94403,28.6,Standard,0.29,33.5,18.6,10036,3,East,Yellow,49.2,150,14,0
Male,Black,Senior,72670,Sales,94503,17.0,Standard,0.4,47.2,36.2,6484,3,West,Blue,60.9,160,12,1
Female,White,Young,37448,Marketing,94302,25.0,Standard,0.34,63.2,33.8,7568,3,West,Yellow,37.9,99,21,0
Male,Asian,Senior,72557,Engineering,94404,6.8,Flexible,0.36,41.3,19.6,5956,1,West,Yellow,44.6,152,18,1
Female,Hispanic,Middle,30051,Sales,94602,20.1,Standard,0.1,31.3,23.1,2061,1,West,Blue,44.9,148,16,0
Female,White,Senior,56018,HR,94304,7.6,Flexible,0.19,43.7,18.1,6163,3,South,Red,52.1,75,12,0
Male,White,Young,65424,HR,94304,16.9,Standard,0.7,47.2,30.1,2796,1,East,Green,46.7,106,21,1
Female,White,Middle,35059,HR,94304,19.6,Flexible,0.18,27.3,18.2,7659,0,South,Blue,53.0,100,16,1
Male,Asian,Middle,59715,Engineering,94404,22.4,Standard,0.32,33.6,8.5,9288,1,East,Green,66.7,179,12,1
Male,Asian,Senior,82058,Sales,94402,3.1,Standard,0.42,32.8,15.7,6815,2,North,Blue,55.7,195,12,1
Female,White,Middle,43532,Marketing,94304,20.0,Standard,0.38,50.9,29.3,7206,3,East,Blue,43.3,126,14,1
Female,Asian,Middle,39658,Sales,94404,22.5,Flexible,0.23,32.0,15.2,10671,3,North,Green,55.9,163,20,1
Male,White,Middle,61164,Engineering,94303,17.3,Standard,0.7,30.3,30.3,10914,4,East,Red,58.4,142,14,0
Male,Asian,Middle,58009,Sales,94402,24.0,Standard,0.53,35.2,27.0,10250,3,East,Red,50.5,206,14,1
Male,White,Young,65017,Engineering,94303,8.1,Standard,0.7,48.8,18.3,9360,3,West,Red,78.1,146,15,1
Male,White,Young,46857,Sales,94303,13.5,Flexible,0.7,56.7,22.8,8841,1,West,Green,48.0,194,17,1
Female,White,Young,40406,Engineering,94304,15.9,Standard,0.1,55.7,16.0,8893,2,North,Blue,70.0,129,13,0
Male,White,Middle,62807,Engineering,94302,18.9,Standard,0.7,17.5,21.0,9111,2,East,Blue,66.3,129,12,1
Male,Black,Senior,70252,Engineering,94502,6.8,Standard,0.3,31.4,9.7,3578,2,West,Yellow,65.1,105,12,0
Male,Black,Senior,73760,Engineering,94504,9.5,Standard,0.31,36.2,23.1,2424,1,South,Yellow,58.3,135,12,0
Male,White,Young,61310,Engineering,94303,14.1,Standard,0.7,41.3,19.4,3124,2,West,Yellow,67.4,192,19,1
Male,White,Young,59326,HR,94304,15.6,Flexible,0.7,42.2,24.6,10980,2,North,Yellow,61.8,57,21,0
Female,White,Young,43488,Engineering,94301,22.2,Flexible,0.28,56.2,25.2,1866,8,North,Blue,54.4,64,13,0
Female,Asian,Young,54625,HR,94401,18.1,Flexible,0.35,56.8,26.0,10291,4,South,Red,44.3,59,15,0
Female,Asian,Young,50674,Marketing,94404,23.4,Standard,0.28,48.2,16.5,2403,3,South,Yellow,57.9,75,13,0
Male,White,Middle,62477,Engineering,94304,11.0,Flexible,0.7,44.0,18.8,3121,2,West,Blue,75.6,186,18,1
Female,Black,Middle,35392,Sales,94503,27.1,Flexible,0.1,44.6,19.8,6053,3,West,Green,56.6,231,20,0
Female,White,Middle,47690,HR,94302,23.3,Standard,0.15,29.0,29.8,1219,1,East,Blue,46.8,51,16,1
Female,Hispanic,Middle,39134,HR,94602,17.8,Flexible,0.1,29.2,16.9,6481,3,West,Yellow,44.6,79,20,0
Male,Hispanic,Middle,52094,Sales,94604,27.0,Standard,0.29,36.1,18.5,10433,0,South,Blue,63.5,149,14,1
Male,Black,Middle,46243,HR,94504,23.3,Standard,0.32,33.1,15.2,8310,2,South,Red,59.9,85,18,0
Male,Hispanic,Senior,78922,Engineering,94604,22.2,Standard,0.39,29.0,28.1,1315,1,East,Green,49.7,183,16,1
Male,Asian,Middle,59231,Sales,94402,13.3,Standard,0.44,39.0,21.7,5926,2,West,Green,62.9,203,18,1
Male,Asian,Young,68069,Marketing,94404,10.8,Standard,0.21,49.1,16.0,2094,5,West,Green,59.4,146,21,1
Male,Black,Young,50935,Engineering,94503,19.0,Standard,0.47,24.4,17.6,8353,0,West,Blue,52.6,169,21,1
Male,White,Young,58771,Engineering,94302,20.5,Standard,0.7,51.0,29.4,6101,2,South,Yellow,69.9,117,19,1
Female,White,Middle,51920,HR,94301,24.0,Standard,0.26,37.5,22.2,5102,1,West,Green,50.7,10,20,1
Male,White,Young,61505,Marketing,94301,4.5,Standard,0.7,52.3,18.6,1318,3,North,Yellow,53.7,156,19,1
Male,Black,Middle,50667,Engineering,94504,10.1,Standard,0.25,33.6,28.6,5255,4,West,Green,50.0,142,18,1
Female,White,Young,38998,HR,94304,25.1,Flexible,0.26,43.6,29.3,3023,2,North,Green,61.3,88,15,0
Female,White,Middle,48301,Engineering,94302,19.7,Standard,0.1,36.1,26.2,2713,2,North,Green,60.9,147,20,1
Female,White,Young,42533,HR,94303,16.2,Flexible,0.26,60.7,22.7,7062,1,North,Green,67.5,117,19,0
Female,White,Middle,42761,Engineering,94301,21.7,Flexible,0.43,35.8,34.4,7348,1,West,Red,44.0,167,16,0
Male,Black,Young,47547,Engineering,94504,1.0,Standard,0.35,61.1,34.6,5693,1,West,Yellow,60.3,161,19,1
Female,Hispanic,Young,37195,HR,94602,20.0,Standard,0.1,59.8,21.5,7236,0,South,Blue,45.5,105,13,0
Male,Asian,Senior,70323,Marketing,94404,7.9,Flexible,0.32,31.6,32.1,5762,4,West,Green,75.1,127,12,1
Male,Black,Middle,48945,HR,94502,16.6,Standard,0.34,34.9,29.2,9596,2,South,Green,38.7,75,18,1
Male,Black,Young,54901,HR,94501,17.7,Standard,0.43,45.2,19.7,4947,1,West,Red,52.0,172,13,1
Male,White,Middle,53771,Engineering,94303,16.9,Standard,0.7,38.6,36.8,8920,0,North,Yellow,46.2,140,12,1
Male,White,Middle,60864,Engineering,94303,19.5,Flexible,0.7,34.4,37.5,7534,0,South,Blue,72.7,176,12,1
Female,Asian,Middle,39843,HR,94401,22.2,Flexible,0.21,47.4,30.6,5694,3,East,Green,40.6,95,12,1
Female,White,Middle,42981,HR,94303,15.7,Flexible,0.39,33.5,26.0,10655,1,North,Green,35.1,86,12,0
Male,White,Senior,88275,Sales,94302,10.2,Standard,0.7,43.6,31.6,5542,3,West,Red,55.0,231,14,1
Male,Asian,Young,49747,Engineering,94403,10.6,Flexible,0.31,40.7,21.3,1820,2,West,Blue,66.3,170,17,1
Female,White,Middle,48828,HR,94304,16.2,Standard,0.22,23.3,29.8,8791,6,South,Blue,67.2,73,12,1
Female,White,Middle,42610,Sales,94301,25.9,Flexible,0.35,22.0,10.7,4377,2,East,Blue,43.6,165,18,1
Male,White,Middle,57361,Sales,94301,7.9,Standard,0.7,34.6,21.4,10629,3,East,Green,58.4,193,12,0
Female,White,Senior,59442,Engineering,94304,21.4,Flexible,0.31,26.9,1.0,1840,1,West,Green,63.8,110,18,1
Male,White,Senior,83769,HR,94301,3.5,Standard,0.7,26.5,27.2,7187,1,East,Blue,77.5,123,16,1
Male,White,Middle,59042,Engineering,94302,13.5,Flexible,0.7,49.8,32.2,8095,4,West,Red,80.4,136,12,1
Female,Black,Senior,53411,Marketing,94502,15.2,Flexible,0.1,27.7,34.2,1051,2,East,Green,37.0,110,18,0
Male,Asian,Middle,58549,HR,94402,20.7,Standard,0.22,20.3,22.3,3467,3,South,Yellow,71.9,93,18,1
Male,White,Middle,59148,HR,94304,18.0,Standard,0.7,45.6,25.9,5960,1,South,Yellow,48.9,90,20,0
Female,Asian,Senior,52996,Marketing,94401,13.9,Flexible,0.19,48.4,20.9,8413,3,East,Green,52.6,101,16,1
Female,White,Young,42545,Engineering,94303,22.2,Standard,0.26,54.5,35.5,4159,1,North,Blue,65.7,133,21,1
Male,White,Middle,64477,Sales,94304,21.6,Standard,0.7,33.3,26.7,4434,3,South,Red,47.2,170,16,1
Male,White,Middle,52466,HR,94302,22.5,Standard,0.7,41.7,38.8,3186,3,East,Green,60.6,71,20,1
Male,Black,Senior,64550,Engineering,94501,3.2,Standard,0.25,27.0,34.0,1118,2,North,Blue,69.6,139,14,1
Female,White,Senior,62866,HR,94301,24.6,Standard,0.42,25.3,27.0,3724,4,East,Red,42.3,110,12,0
Male,Black,Senior,66371,Engineering,94504,16.2,Standard,0.28,33.0,19.5,9509,4,West,Yellow,53.0,139,12,0
Male,Asian,Senior,77860,Sales,94402,10.9,Flexible,0.26,34.4,15.3,6803,3,South,Blue,56.2,249,16,1
Female,Black,Middle,29534,Marketing,94504,22.5,Flexible,0.1,38.0,21.7,9739,3,North,Red,46.9,59,14,1
Male,Black,Young,48060,Sales,94504,12.2,Flexible,0.41,66.7,24.8,10207,2,North,Red,57.2,200,13,1
Male,Hispanic,Young,49760,Engineering,94603,8.7,Standard,0.43,50.4,14.7,3249,0,North,Yellow,56.0,149,19,1
Male,White,Middle,63244,Marketing,94302,16.7,Standard,0.7,49.6,32.7,2231,2,South,Yellow,52.5,108,16,1
Female,White,Middle,51223,Sales,94303,22.1,Standard,0.22,62.3,22.5,6846,1,South,Yellow,54.1,140,16,1
Male,Asian,Middle,56692,HR,94404,17.2,Standard,0.18,35.3,28.7,8323,1,West,Red,46.1,67,14,1
Male,Black,Middle,59440,Marketing,94504,17.3,Flexible,0.35,41.5,37.6,4932,3,East,Yellow,43.6,66,16,0
Female,White,Senior,64080,Marketing,94301,30.6,Flexible,0.28,43.2,14.8,2922,1,West,Yellow,49.5,107,16,1
Male,White,Middle,64144,Sales,94301,21.0,Standard,0.7,41.2,7.3,6262,2,East,Blue,58.4,149,20,1
Male,White,Senior,89657,HR,94301,12.7,Flexible,0.7,32.2,19.3,1938,4,East,Blue,57.8,102,16,1
Male,White,Senior,80696,Sales,94303,1.0,Flexible,0.7,58.4,37.8,2413,2,South,Blue,37.8,199,16,0
Male,White,Middle,53132,Sales,94304,17.0,Standard,0.7,52.0,24.1,5923,2,South,Red,67.5,208,20,1
Male,Hispanic,Middle,50454,Engineering,94602,22.9,Standard,0.25,19.0,22.5,6467,3,South,Green,66.1,180,16,1
Male,Asian,Middle,54941,Engineering,94404,12.9,Flexible,0.4,53.6,19.9,2261,1,North,Blue,47.0,173,12,1
Male,White,Middle,58627,HR,94302,26.0,Standard,0.7,56.0,23.9,6880,2,West,Green,45.7,98,18,1
Male,Black,Middle,59924,Sales,94503,17.7,Flexible,0.27,52.0,19.4,4597,1,North,Red,51.9,217,12,0
Female,Asian,Young,36886,HR,94402,24.5,Flexible,0.49,57.5,17.1,5708,2,East,Blue,60.0,127,19,1
Female,White,Young,46502,HR,94303,18.0,Flexible,0.3,65.5,29.4,2602,1,South,Blue,26.8,95,15,1
Female,White,Young,40611,Marketing,94302,30.5,Flexible,0.32,58.8,41.7,1867,5,West,Green,52.7,143,15,0
Female,Black,Young,33461,Marketing,94502,18.8,Flexible,0.1,55.8,14.3,4825,0,South,Red,56.7,124,17,1
Male,Asian,Young,61724,Engineering,94403,12.2,Standard,0.52,51.3,19.7,8314,2,South,Blue,90.2,158,19,1
Female,White,Middle,46590,HR,94302,13.6,Standard,0.33,29.3,16.5,6665,0,South,Yellow,48.0,114,18,1
Male,Hispanic,Senior,68874,Engineering,94604,14.5,Standard,0.23,21.3,36.7,9391,1,North,Green,49.3,117,16,0
Female,White,Middle,41750,HR,94301,25.9,Standard,0.2,47.7,27.1,2768,1,North,Red,58.7,79,18,1
Female,White,Senior,66580,Engineering,94301,18.1,Standard,0.25,42.6,18.9,3518,0,West,Blue,67.4,179,16,1
Female,White,Middle,53538,Marketing,94303,26.7,Standard,0.32,39.6,17.0,4988,2,East,Blue,52.7,70,20,0
Female,White,Middle,40493,Sales,94302,26.2,Standard,0.39,31.4,33.5,2389,0,East,Green,53.8,146,12,0
Male,Asian,Middle,67558,Engineering,94403,13.2,Standard,0.15,28.7,24.3,7347,1,South,Red,44.3,123,18,1
Male,Hispanic,Middle,55997,HR,94603,11.1,Standard,0.3,36.4,23.7,7564,2,East,Red,40.8,134,18,1
Male,White,Senior,86846,Engineering,94302,1.4,Standard,0.7,42.0,6.7,1052,2,South,Yellow,66.0,205,14,1
Male,Hispanic,Senior,71542,Sales,94601,9.1,Flexible,0.43,57.4,30.4,7336,2,South,Yellow,60.4,257,14,0
Male,Asian,Middle,63855,Marketing,94404,8.5,Flexible,0.33,39.8,23.9,1298,1,South,Yellow,60.0,142,18,1
Female,White,Young,39955,HR,94301,23.8,Standard,0.44,52.9,21.9,1571,1,West,Yellow,40.1,73,15,1
Female,Black,Middle,31659,Marketing,94502,22.2,Flexible,0.1,51.3,21.8,6805,3,East,Blue,46.2,147,12,0
