Gender,Age,Commute_Time,Job_Level,Marital_Status,Department,Python_Skill,Excel_Skill,Experience,Education,Spa_Membership,Hiring_Decision
Male,32,20,3,married,Engineering,59,80,15.1,Bachelors,N,1
Male,45,11,2,single,Finance,74,65,28.4,Masters,N,1
Female,44,36,1,married,Engineering,81,78,26.7,Bachelors,N,0
Female,52,23,2,divorced,Engineering,56,98,35.2,PhD,Y,1
Male,38,11,3,divorced,HR,92,62,24.1,Masters,N,1
Female,32,24,2,married,HR,61,98,14.9,PhD,Y,0
Female,31,34,1,married,IT,47,75,7.2,Bachelors,N,0
Male,23,14,2,single,IT,89,47,7.6,Bachelors,N,1
Female,47,21,1,married,Finance,73,81,28.6,Bachelors,Y,0
Male,45,14,2,divorced,HR,62,65,26.4,Masters,N,0
Male,50,17,2,married,Engineering,73,53,30.8,Bachelors,N,1
Male,42,10,1,married,HR,100,69,22.2,Bachelors,N,0
Female,51,23,1,married,Engineering,77,74,28.6,Bachelors,Y,0
Female,37,42,1,married,HR,83,102,18.9,Bachelors,Y,0
Male,26,12,2,single,Engineering,66,81,7.7,Bachelors,N,1
Male,42,16,2,married,Finance,94,58,22.2,Bachelors,N,1
Female,45,27,1,married,HR,52,71,26.3,Masters,Y,0
Male,36,15,1,married,Marketing,63,82,16.9,Bachelors,N,1
Female,45,33,2,married,Marketing,80,94,28.6,Bachelors,Y,1
Female,44,35,1,divorced,Engineering,54,76,21.4,Bachelors,N,0
Male,46,16,2,single,Finance,98,64,29.5,Masters,N,1
Female,52,22,1,single,Engineering,54,78,35.6,PhD,Y,0
Male,40,25,1,single,Finance,68,73,19.9,Bachelors,Y,1
Female,48,29,1,married,IT,83,88,27.8,Bachelors,N,1
Female,46,40,2,single,HR,62,89,25.2,Masters,N,0
Female,38,16,1,married,Finance,79,67,18.2,Masters,N,0
Male,42,19,1,married,Engineering,66,65,20.0,Bachelors,N,1
Female,30,41,1,divorced,IT,66,54,12.3,Masters,N,0
Male,44,15,1,single,Engineering,88,69,28.9,Bachelors,Y,1
Male,26,16,3,single,Marketing,69,53,14.9,Bachelors,Y,1
Male,38,19,3,married,Marketing,92,61,20.3,Bachelors,N,1
Female,35,26,2,single,HR,65,93,15.5,Masters,N,0
Male,40,16,3,married,HR,81,74,25.2,Masters,N,1
Female,41,27,1,single,IT,57,84,20.5,Bachelors,N,1
Female,29,26,2,single,Marketing,60,80,11.0,Bachelors,N,0
Male,39,25,2,married,Finance,69,86,25.9,PhD,N,1
Female,37,32,1,married,Marketing,62,72,14.8,Bachelors,Y,0
Male,43,19,1,married,HR,98,71,23.5,Bachelors,N,1
Female,42,34,2,divorced,Engineering,83,81,24.8,Bachelors,Y,0
Female,45,28,2,married,IT,75,75,29.1,Bachelors,N,1
Male,28,13,1,divorced,Marketing,72,95,6.3,Masters,N,0
Female,37,26,1,married,Finance,59,65,20.0,Bachelors,N,0
Male,32,18,2,married,Finance,68,47,14.5,Masters,N,0
Male,42,11,1,single,Finance,76,71,20.3,Bachelors,Y,1
Female,55,26,2,married,IT,73,72,36.6,Bachelors,N,1
Male,29,14,3,single,Finance,87,42,15.0,Bachelors,N,1
Male,44,30,2,single,Finance,80,74,30.2,Bachelors,N,1
Male,18,1,2,single,Marketing,86,72,-0.7,Bachelors,N,1
Female,32,28,2,married,IT,81,93,18.2,Masters,Y,1
Male,28,28,2,married,Engineering,75,63,12.5,Masters,N,0
Male,25,18,1,married,Engineering,93,47,4.0,Masters,N,0
Female,29,34,1,single,Finance,58,68,10.2,Bachelors,Y,0
Female,45,30,2,divorced,HR,77,56,28.7,Bachelors,Y,0
Male,34,13,1,single,IT,80,87,13.5,Bachelors,N,1
Male,39,4,2,married,HR,82,82,19.7,Bachelors,N,1
Male,41,19,1,single,IT,75,85,20.7,Bachelors,N,1
Male,38,13,1,single,IT,94,77,17.2,Bachelors,N,1
Male,41,13,1,single,Marketing,72,53,21.6,Bachelors,N,0
Female,41,27,2,married,Finance,86,75,27.4,PhD,Y,0
Female,32,40,1,married,Marketing,86,89,12.9,Bachelors,Y,0
Female,50,44,1,single,HR,75,59,33.6,Masters,Y,0
Male,31,19,2,married,HR,76,75,14.1,Bachelors,Y,0
Female,34,27,2,single,Engineering,59,89,21.8,Masters,Y,0
Male,34,10,1,married,Marketing,56,97,12.4,Masters,N,0
Female,34,32,1,married,Marketing,76,91,9.9,Masters,Y,0
Female,38,40,1,married,Marketing,56,85,18.5,Bachelors,Y,0
Male,38,16,1,married,Engineering,68,70,18.8,Bachelors,N,0
Female,44,15,1,single,Marketing,76,86,27.2,Masters,N,0
Male,28,22,2,married,Marketing,74,77,13.8,Bachelors,N,0
Female,38,35,1,married,Marketing,72,55,14.9,Bachelors,N,0
Male,44,8,2,married,Marketing,85,72,25.7,Masters,N,0
Male,39,19,2,married,HR,99,38,21.3,Bachelors,N,1
Female,58,32,1,married,Finance,72,52,35.7,Bachelors,Y,0
Male,45,17,2,divorced,HR,73,70,26.7,Bachelors,N,0
Female,51,25,2,married,Marketing,69,85,35.2,Masters,Y,1
Male,24,24,1,married,IT,73,54,6.3,Bachelors,N,0
Female,48,27,1,married,IT,92,93,28.7,Bachelors,Y,1
Female,41,21,1,married,Engineering,74,98,24.4,Masters,N,0
Male,31,5,2,divorced,HR,87,79,13.7,Bachelors,N,1
Male,37,25,1,married,Engineering,96,69,19.6,Bachelors,N,1
Male,43,21,1,married,Engineering,69,73,21.3,Bachelors,N,1
Male,40,18,2,single,IT,62,71,20.5,Bachelors,N,1
Male,28,15,2,married,HR,79,72,14.2,Masters,N,1
Female,47,26,2,single,Finance,52,67,28.0,Bachelors,Y,0
Female,36,23,2,married,HR,65,75,20.0,Bachelors,Y,0
Female,43,27,1,married,Engineering,43,80,21.9,Masters,Y,0
Female,39,17,3,married,Marketing,53,84,23.8,Bachelors,N,0
Female,40,25,1,married,Engineering,84,87,19.7,Masters,N,0
Female,48,28,2,single,HR,74,68,31.4,Bachelors,Y,1
Male,27,21,1,divorced,IT,101,67,8.4,Bachelors,N,1
Female,57,29,1,married,HR,69,76,35.7,Bachelors,Y,0
Female,27,34,2,divorced,Finance,69,103,10.5,Bachelors,Y,0
Female,37,38,1,married,Marketing,72,82,14.7,Bachelors,N,0
Male,38,24,1,married,Marketing,123,78,21.5,Masters,Y,0
Male,40,20,3,married,Engineering,92,81,24.7,Masters,N,1
Male,35,18,2,married,HR,69,80,10.9,Masters,N,1
Female,41,24,3,married,IT,74,55,22.4,Bachelors,N,1
Male,39,22,1,married,Finance,81,67,20.4,Bachelors,Y,0
Male,34,28,1,single,Engineering,88,78,15.9,Masters,N,1
Female,53,32,1,married,HR,92,81,32.2,Bachelors,N,1
Male,42,29,3,married,IT,87,49,26.3,Bachelors,N,1
Male,42,8,2,divorced,HR,75,57,25.5,Masters,N,1
Male,28,11,3,married,IT,102,59,14.6,Masters,N,1
Female,41,35,1,married,HR,54,83,22.8,PhD,Y,0
Female,39,31,2,divorced,HR,66,82,19.9,Bachelors,Y,0
Male,27,25,2,married,Engineering,90,88,11.7,Bachelors,N,1
Female,44,29,1,divorced,HR,60,80,19.7,Bachelors,Y,0
Male,31,12,2,married,HR,79,72,12.4,Bachelors,N,0
Female,47,28,1,married,Engineering,61,63,28.2,PhD,Y,0
Female,33,20,1,married,Engineering,69,78,10.6,Bachelors,Y,0
Female,55,23,1,married,Marketing,61,107,35.1,Masters,Y,0
Male,28,23,3,single,Marketing,80,74,13.1,Bachelors,N,1
Female,43,35,1,married,Engineering,66,73,21.4,Masters,Y,0
Female,48,32,1,divorced,Finance,85,84,28.4,Bachelors,N,0
Male,31,7,1,single,IT,84,82,8.6,Bachelors,N,1
Female,48,27,2,single,Engineering,78,85,32.0,Bachelors,Y,1
Male,26,10,2,single,Marketing,81,79,9.1,Masters,N,1
Female,53,37,1,married,HR,64,91,34.5,Masters,Y,1
Male,36,14,2,single,Engineering,84,71,17.9,Bachelors,N,1
Female,37,23,2,married,Engineering,72,83,15.7,Bachelors,N,0
Male,33,18,1,single,Marketing,50,62,12.7,Bachelors,Y,0
Male,42,14,1,married,Marketing,80,62,25.5,Bachelors,N,0
Male,31,26,1,married,Finance,88,69,13.0,Bachelors,N,0
Male,30,13,2,single,Marketing,71,54,15.5,Bachelors,N,1
Male,34,9,3,married,Marketing,90,74,18.1,Masters,Y,1
Male,26,5,2,divorced,Marketing,84,60,6.6,Masters,N,1
Female,56,29,1,single,HR,65,82,37.2,Bachelors,Y,1
Male,31,14,1,single,Engineering,86,76,10.6,Masters,N,1
Male,42,9,2,married,Engineering,75,54,22.9,Bachelors,N,1
Female,43,37,2,married,Marketing,73,84,21.5,PhD,Y,1
Male,28,22,2,single,Finance,76,45,10.7,Bachelors,N,0
Female,41,29,1,married,Marketing,76,87,22.9,Bachelors,Y,0
Female,48,38,1,married,Finance,86,87,25.7,Masters,N,0
Female,40,33,1,married,Engineering,64,88,23.0,Bachelors,N,0
Female,51,25,1,married,Finance,80,84,31.5,Masters,Y,0
Female,50,23,1,divorced,Finance,66,73,30.2,PhD,N,0
Male,43,22,1,single,IT,76,64,20.6,Bachelors,Y,1
Male,32,20,1,single,Finance,75,62,13.1,Bachelors,N,0
Male,27,19,1,single,Finance,59,82,4.7,Bachelors,N,0
Female,37,24,1,married,HR,76,100,15.1,Bachelors,Y,0
Male,37,21,2,divorced,Engineering,83,71,15.7,Bachelors,N,1
Female,46,25,2,married,Marketing,71,68,33.4,Bachelors,Y,1
Female,24,29,1,divorced,IT,88,76,3.9,Bachelors,N,0
Female,41,38,2,single,Finance,89,91,21.8,Masters,N,0
Male,37,14,2,married,HR,95,76,18.9,Bachelors,N,0
Male,33,8,1,married,HR,77,70,12.0,Masters,N,0
Female,52,23,2,single,Marketing,66,76,33.6,Bachelors,Y,1
Female,45,35,1,divorced,Marketing,57,59,25.7,Masters,Y,0
Male,46,19,2,married,Engineering,80,67,27.2,Bachelors,N,0
Male,34,17,2,married,Finance,80,65,16.2,Bachelors,N,1
Female,49,26,1,married,HR,76,74,33.7,Bachelors,Y,1
Female,55,32,1,married,IT,57,83,31.3,Bachelors,N,0
Female,52,24,1,divorced,Engineering,65,101,29.7,Bachelors,Y,0
Female,33,31,2,married,Finance,49,80,16.0,Bachelors,Y,0
Female,39,25,2,married,Marketing,61,87,23.7,Bachelors,N,0
Male,33,12,1,single,Finance,90,69,19.0,Bachelors,N,0
Male,39,14,2,married,Marketing,66,69,21.8,Bachelors,N,0
Male,41,15,1,single,Finance,100,83,18.6,Masters,N,1
Male,29,17,2,single,IT,92,74,14.0,Bachelors,N,1
Female,42,31,1,single,Engineering,76,89,22.2,PhD,N,0
Female,25,7,2,married,Marketing,86,94,7.2,Bachelors,Y,0
Female,53,25,1,married,IT,68,84,29.1,Bachelors,Y,1
Male,31,15,1,divorced,HR,71,72,13.3,Bachelors,N,0
Female,42,39,2,single,IT,68,88,22.2,Bachelors,N,0
Female,39,23,1,divorced,IT,49,72,20.1,Masters,Y,0
Female,51,30,1,married,IT,84,72,31.1,Bachelors,N,1
Female,19,38,1,married,Marketing,65,70,-0.6,Masters,Y,0
Male,35,10,1,married,HR,70,64,15.1,PhD,Y,0
Male,35,20,3,married,Engineering,72,55,17.5,Bachelors,Y,1
Male,32,13,2,married,IT,80,50,12.3,Bachelors,N,1
Male,49,14,2,divorced,Marketing,81,60,32.9,Bachelors,N,1
Male,28,13,2,married,Marketing,78,41,10.0,Bachelors,Y,0
Female,48,25,1,single,Engineering,68,83,26.7,Masters,Y,0
Female,44,46,2,single,Finance,76,81,25.0,Bachelors,Y,1
Female,52,35,2,married,HR,56,88,35.4,Bachelors,N,0
Female,36,36,2,single,HR,72,68,16.6,Masters,N,0
Male,30,20,2,single,IT,76,75,15.2,Bachelors,N,1
Female,50,20,1,single,Finance,46,70,29.7,Masters,Y,0
Male,39,20,3,married,HR,67,79,22.3,Bachelors,N,1
Male,23,24,1,married,IT,70,48,4.2,Bachelors,N,1
Male,31,12,1,single,Finance,100,67,10.4,Bachelors,N,0
Male,39,23,3,married,Marketing,85,65,23.8,Bachelors,N,1
Male,42,22,2,single,IT,83,79,23.9,Bachelors,N,1
Male,30,29,2,married,Finance,74,79,8.5,Masters,Y,1
Male,12,15,2,married,Engineering,73,84,-8.1,Bachelors,N,0
Female,46,23,1,married,HR,55,55,26.6,Masters,Y,0
Male,26,15,1,single,IT,76,87,5.1,Bachelors,N,1
Male,19,26,2,married,Marketing,96,58,5.1,Bachelors,N,1
Male,13,7,3,married,IT,64,90,-4.6,Bachelors,N,1
Female,48,17,1,married,HR,62,106,25.4,Masters,N,0
Male,37,18,2,married,HR,91,84,19.1,Bachelors,N,1
Male,34,15,1,single,Finance,91,59,14.5,Bachelors,N,1
Male,47,18,1,married,Marketing,71,55,28.8,Bachelors,N,0
Male,41,23,1,married,Finance,93,61,16.0,Masters,N,1
Male,48,14,1,married,Marketing,74,76,31.0,Masters,N,0
Male,24,6,3,divorced,IT,66,57,5.4,Bachelors,N,1
Male,35,30,2,single,IT,97,47,19.2,Masters,N,1
Male,23,12,2,divorced,Finance,81,82,8.9,Bachelors,N,1
Male,34,11,2,single,Engineering,77,62,17.5,Bachelors,N,0
Female,40,36,2,married,HR,72,90,19.7,Bachelors,N,1
Female,47,27,1,married,Finance,58,89,26.6,Bachelors,Y,0
Male,36,17,1,married,Finance,73,72,17.5,Masters,Y,1
Male,40,20,1,married,IT,97,80,20.1,Bachelors,N,1
Female,47,36,2,married,HR,92,97,26.9,Masters,N,1
Male,53,15,3,single,Finance,66,79,37.2,Masters,N,1
Male,33,27,3,single,IT,75,79,16.0,Bachelors,N,1
Female,34,17,1,married,IT,70,84,15.2,Bachelors,N,0
Male,37,22,3,married,Finance,82,64,18.9,Bachelors,N,1
Male,29,12,1,single,Finance,68,73,5.1,Bachelors,N,0
Male,47,26,1,divorced,IT,87,72,25.0,Bachelors,Y,1
Female,39,30,1,married,Finance,78,85,15.6,Bachelors,Y,0
Male,31,13,3,married,HR,90,74,13.7,Bachelors,N,1
Female,38,33,1,married,IT,79,74,19.3,Bachelors,N,1
Female,47,35,2,married,IT,70,93,28.2,Bachelors,N,1
Male,34,21,3,single,Finance,91,63,18.0,Bachelors,N,1
Male,30,11,2,single,Finance,86,74,10.0,Bachelors,N,1
Male,49,15,3,married,Finance,62,76,33.0,Bachelors,N,1
Male,29,17,2,married,HR,62,57,9.1,Masters,N,0
Male,36,17,3,single,IT,83,88,17.6,Bachelors,Y,1
Female,47,34,2,divorced,Engineering,85,79,28.5,Masters,Y,1
Female,28,17,1,married,HR,75,68,6.6,Bachelors,Y,0
Female,45,32,2,married,HR,77,80,21.4,Bachelors,Y,0
Male,27,16,2,married,IT,67,58,8.8,PhD,N,1
Female,48,24,1,married,Engineering,70,73,26.1,Bachelors,N,0
Female,34,25,1,married,IT,83,72,11.9,Bachelors,N,0
Female,47,28,2,married,HR,75,78,31.8,PhD,Y,1
Male,44,-3,2,married,Finance,81,86,27.7,Masters,N,1
Female,48,25,2,married,IT,77,81,30.7,Bachelors,N,1
Male,38,12,1,married,IT,82,71,18.1,Bachelors,Y,1
Male,34,21,2,married,Finance,94,64,17.2,Masters,N,1
Male,31,13,3,single,Engineering,82,73,14.2,Bachelors,N,1
Female,53,28,1,married,Engineering,69,79,33.2,Masters,Y,0
Female,36,39,2,married,IT,57,78,17.2,PhD,N,1
Male,27,23,2,single,Finance,94,78,9.2,Masters,N,1
Male,41,23,2,divorced,IT,68,58,23.6,Bachelors,N,0
Male,29,15,2,married,Finance,82,85,11.4,Bachelors,N,0
Male,28,21,3,single,HR,89,37,11.3,Masters,N,1
Male,24,16,2,married,Finance,101,68,7.4,Bachelors,N,1
Male,32,16,3,divorced,IT,82,86,15.6,Bachelors,N,1
Female,41,32,2,married,Marketing,86,94,22.5,Bachelors,N,1
Male,37,14,1,married,Engineering,80,71,13.4,Bachelors,N,0
Male,43,26,2,married,IT,73,60,23.3,Bachelors,Y,1
Male,40,17,2,single,Finance,113,68,23.7,Bachelors,N,1
Female,40,33,1,married,Finance,55,111,21.6,Bachelors,N,0
Female,40,38,1,divorced,Engineering,105,88,20.0,Bachelors,Y,1
Female,46,36,1,single,IT,89,59,24.9,Bachelors,Y,0
Male,46,9,1,married,Marketing,73,70,26.3,Bachelors,N,1
Female,43,32,1,married,HR,77,72,18.2,Bachelors,Y,0
Male,32,23,2,married,Marketing,63,54,14.3,Bachelors,N,1
Female,34,35,1,married,HR,77,85,11.5,Masters,Y,0
Female,30,23,1,divorced,HR,73,68,9.8,Masters,N,0
Female,47,26,1,married,IT,80,98,27.4,Bachelors,Y,1
Female,46,35,1,divorced,HR,65,96,25.3,Bachelors,Y,0
Female,46,25,1,single,Finance,71,71,27.5,Bachelors,Y,0
Male,34,16,1,married,HR,85,60,12.7,Bachelors,N,1
Female,53,39,1,married,HR,64,88,31.5,Masters,N,0
Male,32,17,1,married,Engineering,96,82,13.2,Bachelors,N,1
Male,43,13,2,married,Engineering,81,66,24.3,Masters,N,1
Male,35,12,3,divorced,IT,84,81,21.7,PhD,N,1
Male,31,19,2,married,IT,70,89,13.0,PhD,N,1
Male,40,10,1,divorced,Finance,60,73,21.1,Bachelors,N,0
Male,39,16,2,married,Engineering,63,57,22.9,Bachelors,Y,0
Male,38,19,2,single,Marketing,87,79,19.9,Bachelors,N,1
Female,42,37,2,married,IT,60,81,20.9,Bachelors,N,1
Male,35,22,3,married,IT,88,66,20.3,Bachelors,Y,1
Male,55,13,1,married,Engineering,99,79,37.4,Bachelors,N,0
Female,51,37,1,divorced,Engineering,79,94,30.5,Masters,N,0
Male,41,16,1,single,Finance,85,72,23.0,Masters,Y,0
Female,42,22,2,single,Engineering,77,52,21.7,Bachelors,Y,0
Female,50,28,1,married,HR,83,81,30.3,Bachelors,Y,1
Female,46,38,1,single,Marketing,73,82,25.4,Bachelors,Y,0
Female,42,30,2,married,HR,77,111,20.8,Bachelors,N,1
Male,33,18,1,divorced,HR,73,71,13.8,Masters,Y,0
Female,41,39,1,single,HR,58,77,19.2,Masters,Y,0
Male,10,9,2,married,IT,73,78,-7.2,Bachelors,N,1
Male,37,10,2,divorced,HR,76,66,17.0,Bachelors,N,0
Female,38,20,2,married,IT,65,71,16.7,Bachelors,N,0
Male,48,20,2,single,Engineering,93,50,28.6,Bachelors,N,0
Female,42,30,1,single,Marketing,37,72,24.1,Bachelors,Y,0
Female,32,39,2,married,Marketing,67,57,13.7,Masters,Y,0
Female,41,31,1,married,HR,78,83,21.1,Bachelors,Y,0
Female,33,27,2,married,Marketing,78,82,15.3,Bachelors,N,0
Male,39,18,2,divorced,IT,70,78,21.2,Bachelors,N,1
Male,38,18,1,single,Engineering,100,57,21.7,Bachelors,Y,1
Female,49,19,2,married,HR,53,62,30.9,Bachelors,Y,1
Male,29,34,1,divorced,Finance,75,94,5.2,Bachelors,N,0
Female,42,33,1,single,Marketing,66,79,21.3,Bachelors,N,0
Female,31,31,2,divorced,Marketing,66,88,13.1,Bachelors,N,1
Female,47,33,2,married,HR,86,81,26.5,Bachelors,Y,1
Male,40,22,1,married,Marketing,80,78,19.5,Bachelors,N,0
Male,39,17,3,married,Marketing,83,72,22.5,Bachelors,N,1
Male,36,14,1,single,Finance,90,60,19.6,Masters,Y,1
Male,39,21,3,divorced,IT,72,76,21.6,Bachelors,Y,1
Female,54,32,3,divorced,HR,68,83,39.9,Bachelors,Y,1
Male,33,13,1,married,HR,100,49,12.7,Bachelors,N,1
Male,37,26,2,married,Finance,84,73,20.7,Bachelors,N,0
Male,27,19,1,married,Finance,66,65,9.8,Bachelors,N,0
Female,35,34,2,married,IT,59,71,17.8,Bachelors,Y,0
Female,42,38,1,single,Engineering,80,91,21.9,Masters,Y,0
Male,44,18,1,married,HR,66,69,26.3,Bachelors,N,0
Male,33,19,1,single,Marketing,74,69,10.1,Bachelors,N,0
Male,34,22,1,single,IT,82,71,14.3,Bachelors,N,1
Male,32,13,3,married,HR,80,69,13.5,Bachelors,N,1
Female,37,30,1,single,IT,87,78,18.6,PhD,Y,1
Female,44,30,2,married,Engineering,40,97,26.2,PhD,Y,0
Male,24,12,1,married,HR,85,61,3.9,Bachelors,N,0
Male,46,31,1,married,Marketing,76,49,25.3,Bachelors,N,0
Female,36,21,1,married,HR,85,80,17.4,Bachelors,Y,0
Male,41,10,1,single,IT,77,58,17.4,Masters,N,0
Female,31,37,1,single,Engineering,67,66,14.8,Masters,N,0
Male,41,22,1,married,IT,79,69,20.7,Bachelors,N,1
Male,41,11,1,married,IT,72,73,18.4,Masters,Y,0
Male,39,21,2,married,Finance,72,67,15.7,PhD,Y,1
Male,28,26,3,married,IT,78,64,11.7,PhD,N,1
Female,43,29,1,married,Engineering,89,77,23.5,PhD,N,0
Male,26,33,1,married,Marketing,74,69,6.6,Masters,N,0
Male,33,7,1,married,Finance,71,69,10.1,Bachelors,N,0
Male,44,22,2,divorced,IT,75,48,23.5,Bachelors,Y,1
Male,42,24,2,married,HR,80,80,26.7,Masters,N,1
Male,36,23,2,married,Finance,101,52,14.9,Bachelors,N,1
Male,28,16,1,single,Engineering,70,61,8.2,Bachelors,N,0
Female,47,28,1,single,HR,99,61,26.2,Bachelors,Y,1
Male,36,20,2,married,Engineering,85,72,16.9,Masters,N,1
Male,17,22,3,married,HR,67,61,0.5,Bachelors,N,1
Female,48,33,2,single,Marketing,63,77,28.9,Bachelors,N,0
Male,35,24,2,divorced,Engineering,56,61,15.9,Bachelors,Y,0
Female,51,23,3,single,HR,71,67,37.0,PhD,Y,1
Male,27,16,2,married,Engineering,92,39,8.2,Bachelors,Y,1
Female,16,24,2,divorced,Finance,70,72,-4.4,Bachelors,Y,0
Female,44,27,1,married,Engineering,79,65,23.8,Masters,Y,0
Female,44,36,1,divorced,Engineering,75,86,21.9,Masters,Y,0
Female,28,30,2,married,HR,84,104,7.8,Bachelors,Y,0
Male,28,33,1,single,Engineering,68,91,10.9,Masters,N,0
Female,64,31,2,single,Marketing,80,79,45.6,Bachelors,Y,1
Male,33,18,1,married,IT,102,60,10.4,Bachelors,Y,1
Male,41,18,1,married,Finance,110,46,20.8,Bachelors,N,1
Male,30,14,1,divorced,HR,97,64,10.1,Masters,N,1
Male,19,17,1,single,Engineering,82,59,-1.4,Bachelors,N,1
Male,34,24,1,married,Engineering,68,61,13.0,Bachelors,N,0
Female,39,30,2,divorced,Engineering,60,60,18.2,Bachelors,N,0
Male,32,13,1,divorced,Finance,77,78,11.2,Masters,N,0
Female,41,24,2,married,IT,92,86,21.4,Bachelors,Y,1
Female,44,27,1,married,Marketing,63,69,23.8,Bachelors,N,1
Male,34,18,2,married,Marketing,82,80,16.8,Masters,N,1
Male,25,25,2,single,HR,91,70,10.5,Bachelors,N,1
Male,39,9,2,married,IT,40,76,22.5,Bachelors,N,0
Male,20,16,3,married,IT,67,79,-1.4,Masters,N,1
Male,19,18,2,married,Finance,103,74,1.4,Bachelors,Y,0
Male,41,6,2,married,Engineering,92,60,26.0,Bachelors,N,1
Male,40,12,3,married,IT,92,82,23.7,Masters,N,1
Female,41,25,2,married,Engineering,58,89,26.1,Bachelors,N,0
Female,30,25,1,married,Finance,87,89,7.8,Bachelors,Y,0
Male,30,19,2,single,HR,70,54,10.2,Bachelors,N,0
Female,39,29,2,single,HR,71,62,20.7,Bachelors,Y,0
Male,23,14,2,single,Engineering,88,88,4.7,Masters,N,1
Male,30,20,3,divorced,Engineering,89,62,15.7,Masters,N,1
Female,47,40,2,married,IT,75,83,29.0,Bachelors,N,1
Male,47,27,3,married,Finance,77,84,30.8,Bachelors,Y,1
Male,32,6,2,single,HR,57,89,19.0,Bachelors,N,0
Female,48,33,2,divorced,IT,70,86,28.4,Bachelors,N,1
Female,26,28,2,divorced,Marketing,43,73,10.6,Masters,Y,0
Female,47,30,2,married,IT,76,76,29.8,Masters,N,0
Female,35,27,2,divorced,Engineering,58,84,16.3,Masters,Y,1
Female,44,30,1,married,Marketing,68,82,24.5,Bachelors,Y,0
Male,34,18,1,divorced,IT,73,61,12.4,Bachelors,N,0
Male,46,14,3,married,Finance,86,38,30.2,Bachelors,N,1
Male,29,12,1,married,HR,70,61,9.0,Bachelors,N,0
Male,41,15,2,married,Marketing,83,67,24.0,Bachelors,N,1
Male,33,19,1,married,Finance,82,69,12.8,Bachelors,N,0
Male,34,21,1,single,IT,80,90,17.3,Bachelors,Y,1
Female,40,35,1,married,Engineering,74,92,18.2,Bachelors,N,0
Female,35,27,1,single,Engineering,55,74,13.6,Masters,Y,0
Female,41,31,2,single,Finance,56,86,23.5,Bachelors,Y,0
Male,35,23,2,married,Engineering,97,38,15.4,Bachelors,Y,1
Female,43,36,1,single,HR,51,94,24.3,PhD,N,0
Male,36,17,3,divorced,Finance,105,64,22.6,Bachelors,N,1
Female,48,28,1,single,Finance,68,82,27.0,Bachelors,Y,0
Male,43,19,2,single,Engineering,69,70,25.2,Masters,N,0
Female,33,23,1,married,Finance,80,92,14.3,Bachelors,N,0
Male,42,16,1,single,IT,73,65,23.8,Bachelors,N,1
Female,32,34,2,married,Marketing,74,89,21.0,Bachelors,Y,0
Female,46,33,2,married,Marketing,84,84,25.3,Bachelors,Y,0
Male,40,16,2,single,Engineering,88,71,25.0,Masters,N,1
Male,20,19,3,married,HR,85,68,2.7,PhD,N,1
Female,42,25,1,single,HR,77,73,20.8,Masters,Y,0
Male,32,22,3,married,Engineering,80,68,16.3,Bachelors,N,1
Female,35,29,1,divorced,Engineering,79,75,15.1,Bachelors,Y,0
Female,52,28,1,married,Finance,57,85,34.5,Bachelors,N,0
Male,30,15,1,married,HR,97,56,7.1,Bachelors,N,0
Male,29,17,2,married,Marketing,78,70,5.0,Masters,N,1
Male,36,15,2,single,Engineering,82,88,21.9,Bachelors,Y,1
Female,47,33,2,divorced,Marketing,66,74,26.1,Masters,Y,0
Male,34,15,1,married,Marketing,87,75,16.0,Bachelors,Y,1
Male,45,27,1,married,HR,92,42,27.8,Bachelors,N,1
Male,40,26,3,divorced,Marketing,68,51,26.3,Masters,N,1
Female,24,24,2,married,Finance,69,78,7.0,Bachelors,Y,0
Female,37,30,2,married,Finance,72,79,20.5,Bachelors,N,0
Female,37,26,1,single,HR,75,80,16.0,Bachelors,N,1
Male,39,16,1,married,Finance,76,96,15.2,Bachelors,N,0
Female,21,42,2,single,Engineering,64,73,2.3,Masters,N,0
Female,62,28,1,single,HR,80,81,40.9,Masters,N,0
Female,46,32,2,married,Marketing,76,71,26.1,Bachelors,N,0
Female,43,33,3,married,Engineering,72,88,27.1,Bachelors,Y,0
Male,45,11,1,married,HR,94,56,21.1,PhD,N,1
Male,54,12,1,married,Marketing,63,61,36.5,Bachelors,N,0
Female,48,22,1,single,Marketing,79,69,27.9,Bachelors,Y,0
Male,43,12,2,single,Marketing,84,79,24.0,Bachelors,N,1
Female,43,12,2,divorced,Marketing,52,81,24.4,Bachelors,Y,0
Female,40,33,1,single,Marketing,83,83,19.7,Bachelors,Y,0
Male,32,30,1,single,HR,87,67,9.9,Masters,N,1
Female,35,30,1,married,Finance,78,94,12.9,PhD,N,0
Male,30,9,2,single,Marketing,76,68,9.4,Bachelors,N,1
Male,25,14,2,married,Engineering,89,93,4.2,Bachelors,N,0
Female,41,27,1,married,HR,61,95,19.3,Bachelors,N,0
Female,28,23,2,single,IT,53,62,9.7,Bachelors,Y,1
Male,37,23,3,married,Finance,79,77,23.2,Bachelors,N,1
Male,35,22,1,single,Engineering,88,85,11.8,Bachelors,Y,0
Female,43,23,1,married,Marketing,82,75,24.8,Bachelors,Y,0
Female,37,34,1,married,HR,71,84,13.8,Masters,Y,0
Female,66,39,1,married,HR,70,62,46.2,Bachelors,Y,0
Male,46,29,2,married,Marketing,92,58,25.0,Bachelors,N,1
