Applicant_ID,Gender,Age,Ethnicity,Income,Education_Level,Employment_Status,Credit_Score,Loan_Amount,Region,Marital_Status,Loan_Approved
A00859,Male,36,White,48592.065208065134,Master,Unemployed,566,28046.838204586886,Rural,Divorced,Yes
A00860,Female,38,Asian,37648.27914753352,PhD,Employed,633,20426.9889153753,Urban,Married,Yes
A00861,Non-binary,44,Asian,90952.81547190543,Bachelor,Self-employed,467,26056.78215735344,Suburban,Married,Yes
A00862,Non-binary,36,White,24257.228248310974,High School,Employed,639,18011.287549871697,Rural,Single,Yes
A00863,Non-binary,41,Black,39829.383834947075,Master,Unemployed,396,12863.780240378701,Suburban,Divorced,No
A00864,Non-binary,43,Other,55062.84214978294,PhD,Unemployed,363,22639.13276373787,Rural,Married,No
A00865,Non-binary,62,Hispanic,28791.33064389938,High School,Unemployed,395,21806.913639007438,Urban,Divorced,No
A00866,Male,45,Black,82242.98125613196,High School,Employed,845,15312.352210009274,Rural,Married,Yes
A00867,Non-binary,63,Asian,77138.105410102,High School,Self-employed,668,15533.486951764542,Rural,Divorced,Yes
A00868,Non-binary,35,Hispanic,48504.13545569366,Master,Unemployed,644,24697.833819461546,Urban,Single,Yes
A00869,Non-binary,61,White,85592.28238355495,Master,Self-employed,741,11582.349985133622,Rural,Married,Yes
A00870,Non-binary,53,Black,88985.84856807653,Bachelor,Unemployed,750,22790.90537860296,Urban,Single,Yes
A00871,Female,59,Other,57736.58703419873,Master,Employed,533,18427.621014264125,Suburban,Single,Yes
A00872,Male,46,Black,50986.63644863985,Master,Employed,456,22797.818033650485,Suburban,Divorced,No
A00873,Non-binary,34,Black,105192.04055484956,Master,Unemployed,327,24941.52863645352,Suburban,Single,Yes
A00874,Non-binary,21,Hispanic,74423.2364416831,High School,Self-employed,771,15628.380926621725,Urban,Single,Yes
A00875,Non-binary,61,White,65126.49305937707,Bachelor,Self-employed,757,14299.137591001981,Urban,Single,Yes
A00876,Male,62,White,87270.91893279225,High School,Unemployed,637,27331.43210648371,Urban,Single,Yes
A00877,Female,46,Black,66038.61270006043,Bachelor,Employed,721,19714.06802988257,Urban,Divorced,Yes
A00878,Male,21,White,49887.588281616234,Master,Self-employed,674,21638.73918026608,Suburban,Divorced,Yes
A00879,Female,27,Hispanic,61603.19520975107,PhD,Self-employed,598,24553.853517259213,Urban,Single,Yes
A00880,Non-binary,42,Hispanic,80773.0857463947,Master,Employed,324,15193.559868593118,Suburban,Married,Yes
A00881,Non-binary,48,Other,20156.288673015726,High School,Self-employed,365,24509.809368461734,Rural,Single,No
A00882,Male,20,White,54239.38521121558,High School,Unemployed,828,23200.76603022521,Rural,Single,Yes
A00883,Male,64,Other,87661.1479716321,High School,Employed,690,27350.114325745566,Suburban,Married,Yes
A00884,Female,19,Asian,49762.63197812965,Bachelor,Unemployed,577,27262.91489657053,Rural,Married,Yes
A00885,Female,42,Hispanic,90922.17120862819,High School,Employed,309,20317.18266741034,Suburban,Single,Yes
A00886,Male,66,Black,88294.87638719626,PhD,Unemployed,645,23765.28088311597,Urban,Divorced,Yes
A00887,Female,23,Hispanic,58689.41769022097,PhD,Unemployed,440,20222.756023188664,Suburban,Divorced,Yes
A00888,Male,43,Asian,48629.213902219984,Master,Unemployed,327,20726.220777994444,Urban,Married,Yes
A00889,Female,25,Black,54252.82251700731,Bachelor,Self-employed,399,14355.704113688964,Rural,Single,Yes
A00890,Male,52,White,113292.2898400287,Bachelor,Self-employed,486,18877.52416863651,Suburban,Single,Yes
A00891,Male,44,White,97488.48893866487,Master,Unemployed,692,11026.173993912385,Urban,Single,Yes
A00892,Male,42,Hispanic,62507.81943613476,High School,Unemployed,610,19312.597685495835,Suburban,Single,Yes
A00893,Female,35,Black,47836.92896759181,High School,Employed,560,26600.213806757827,Suburban,Single,Yes
A00894,Female,18,Black,62340.82071162526,Master,Self-employed,368,23889.646258681885,Suburban,Married,No
A00895,Female,65,Other,64876.5385323353,Master,Unemployed,337,20561.240689200007,Rural,Divorced,No
A00896,Male,56,Asian,35132.82524781292,Master,Self-employed,365,18989.775715305535,Urban,Married,Yes
A00897,Female,20,White,61600.8253843052,Master,Employed,774,17298.400224957044,Rural,Married,Yes
A00898,Female,21,Hispanic,86448.08649623461,Bachelor,Unemployed,793,15407.449422617916,Urban,Single,Yes
A00899,Male,58,Black,24012.86637567053,Bachelor,Self-employed,766,24093.344590648216,Suburban,Married,Yes
A00900,Non-binary,54,White,76531.67930274496,High School,Employed,363,12324.830413558666,Rural,Single,Yes
A00901,Male,68,Hispanic,87495.95940109559,Bachelor,Unemployed,479,12209.954629438744,Urban,Married,Yes
A00902,Female,32,White,48788.85309811264,Bachelor,Self-employed,398,24521.78906470006,Urban,Single,Yes
A00903,Male,25,Hispanic,93883.51516382112,Bachelor,Employed,836,21039.265508570963,Rural,Divorced,Yes
A00904,Non-binary,55,White,46193.25875103309,Master,Employed,603,20224.126494016105,Urban,Single,Yes
A00905,Male,67,Other,68821.65323720807,Bachelor,Self-employed,372,21035.302920148675,Urban,Single,Yes
A00906,Female,36,Asian,53864.546306727396,High School,Unemployed,846,30050.42856400035,Suburban,Divorced,Yes
A00907,Non-binary,64,White,53860.07285674793,Bachelor,Self-employed,442,20280.194108377706,Urban,Single,Yes
A00908,Female,43,Asian,47654.01860483909,Master,Employed,513,21466.452693991258,Urban,Single,Yes
A00909,Non-binary,56,White,73971.5096172404,Bachelor,Employed,604,30290.29017630576,Rural,Divorced,Yes
A00910,Non-binary,27,Black,76976.10915462898,PhD,Unemployed,713,19682.044036767296,Urban,Single,Yes
A00911,Male,55,Other,58711.556008456224,High School,Self-employed,644,28631.58971645646,Suburban,Married,Yes
A00912,Male,31,Other,32800.635726554516,Bachelor,Unemployed,793,9464.939491458716,Rural,Single,Yes
A00913,Female,66,Asian,68063.4033326878,High School,Unemployed,424,14190.599183251354,Rural,Married,No
A00914,Male,58,Black,68440.28718821387,Master,Employed,707,16660.140409550368,Urban,Divorced,Yes
A00915,Male,36,Hispanic,55665.69977227145,High School,Self-employed,535,22919.958934715007,Rural,Married,No
A00916,Non-binary,47,Other,97344.62574361617,PhD,Self-employed,643,28869.952114767842,Rural,Divorced,Yes
A00917,Male,22,Black,28721.41470198692,PhD,Employed,820,17045.903939846954,Rural,Single,Yes
A00918,Non-binary,48,Black,20000.0,High School,Employed,826,24891.262092015022,Suburban,Single,Yes
A00919,Non-binary,24,Asian,45383.30200604658,Master,Self-employed,363,31186.125372177125,Suburban,Divorced,No
A00920,Non-binary,36,Black,74208.49068182899,High School,Unemployed,801,27823.803367626613,Urban,Married,Yes
A00921,Female,48,Black,38883.107251323185,Bachelor,Unemployed,310,17980.63300314325,Suburban,Married,No
A00922,Female,69,Hispanic,40380.58162947849,Bachelor,Self-employed,729,24342.814203455342,Urban,Married,Yes
A00923,Female,56,Asian,79020.4267235631,High School,Unemployed,600,21697.03339965589,Rural,Married,Yes
A00924,Non-binary,41,Asian,69250.958455955,Bachelor,Unemployed,545,16702.744501465095,Suburban,Single,Yes
A00925,Female,51,Black,67541.21819256799,Bachelor,Employed,393,22136.46557476567,Suburban,Married,No
A00926,Female,40,Hispanic,75628.57838931057,Master,Unemployed,614,17630.95048867107,Suburban,Divorced,Yes
A00927,Male,65,White,51496.140934542316,High School,Employed,452,20621.76824585715,Suburban,Married,No
A00928,Female,62,Other,52420.318518836175,Bachelor,Unemployed,539,13108.011445410964,Rural,Divorced,Yes
A00929,Female,57,Asian,76195.5854512285,High School,Self-employed,439,11185.345065473082,Rural,Divorced,Yes
A00930,Non-binary,23,Hispanic,33102.26438437601,High School,Employed,515,18567.31553602105,Suburban,Single,Yes
A00931,Non-binary,55,Hispanic,20000.0,Bachelor,Self-employed,669,21590.707809858584,Rural,Divorced,Yes
A00932,Non-binary,58,Black,51334.31652744291,Master,Employed,592,14360.68159214823,Rural,Married,Yes
A00933,Non-binary,53,Other,78617.46578131383,Master,Unemployed,540,22631.476271933243,Rural,Married,Yes
A00934,Non-binary,44,Asian,65111.19397973607,PhD,Self-employed,834,20213.747562652923,Urban,Single,Yes
A00935,Non-binary,28,White,77145.8300824603,High School,Employed,620,23251.258440916423,Suburban,Married,Yes
A00936,Female,22,Black,20000.0,PhD,Self-employed,344,24728.19277679475,Urban,Divorced,No
A00937,Non-binary,34,Asian,66309.93616646984,Master,Self-employed,583,26717.883214796268,Urban,Married,Yes
A00938,Non-binary,69,Asian,73077.29009284756,Bachelor,Unemployed,511,23016.360304353017,Rural,Divorced,Yes
A00939,Male,24,Hispanic,32984.05154778631,Bachelor,Employed,386,18523.678295270838,Urban,Married,Yes
A00940,Female,44,Other,77241.1518109309,Master,Unemployed,306,20944.313770461296,Rural,Married,Yes
A00941,Female,64,White,57769.62206988414,Master,Self-employed,758,31645.904655858496,Rural,Married,Yes
A00942,Female,32,Other,121426.73403212003,High School,Employed,482,24927.32355916097,Urban,Divorced,Yes
A00943,Non-binary,63,Hispanic,20000.0,PhD,Self-employed,627,20357.680323307097,Suburban,Divorced,No
A00944,Non-binary,30,White,87382.28735349502,PhD,Self-employed,598,19247.33096979739,Suburban,Single,Yes
A00945,Non-binary,28,White,52116.83806947852,Master,Employed,697,17008.803166817375,Rural,Divorced,Yes
A00946,Male,62,Black,27656.96571119913,High School,Self-employed,313,14064.007237048274,Urban,Divorced,No
A00947,Non-binary,43,White,49460.89712870016,Bachelor,Employed,399,28540.5668495004,Suburban,Married,Yes
A00948,Male,39,Asian,65549.58482674931,Master,Employed,468,22392.495240075237,Urban,Married,Yes
A00949,Female,45,Other,80749.33339130087,PhD,Employed,531,13655.729250743376,Urban,Single,Yes
A00950,Non-binary,41,Other,94439.2857626435,High School,Self-employed,410,19373.307046475195,Urban,Single,Yes
A00951,Male,46,Black,88437.86177408685,High School,Unemployed,646,26352.44233847045,Rural,Single,Yes
A00952,Male,26,White,40692.35958591011,High School,Self-employed,639,17765.299212145503,Rural,Married,Yes
A00953,Non-binary,59,Hispanic,82603.29384532233,PhD,Self-employed,539,15927.566665854954,Rural,Single,Yes
A00954,Female,21,Asian,67825.69914241748,High School,Employed,539,21783.84395169741,Suburban,Married,Yes
A00955,Female,66,Black,46907.93958142024,Bachelor,Unemployed,569,23290.75191591709,Urban,Married,Yes
A00956,Female,63,White,55761.78813045038,PhD,Employed,839,17771.585500932033,Rural,Single,Yes
A00957,Male,35,Hispanic,45803.14681110552,Master,Self-employed,585,17002.307072957577,Urban,Divorced,Yes
A00958,Male,60,White,60741.846838729114,High School,Unemployed,634,22302.93558557001,Urban,Single,Yes
A00959,Male,33,Black,45406.842354117594,PhD,Employed,742,14375.773367875612,Rural,Single,Yes
A00960,Male,50,Hispanic,39440.118535651214,Master,Self-employed,802,17308.990184877137,Suburban,Married,Yes
A00961,Female,46,Hispanic,69582.38255565544,Master,Self-employed,669,19398.203759518878,Rural,Married,Yes
A00962,Non-binary,56,Hispanic,72574.61096519274,Bachelor,Unemployed,419,23695.160264536935,Urban,Divorced,Yes
A00963,Male,27,Hispanic,56248.05999816776,Master,Self-employed,374,17861.634572680137,Urban,Married,No
A00964,Male,26,White,87353.02607871944,Bachelor,Self-employed,722,22816.43452494655,Suburban,Divorced,Yes
A00965,Female,48,Hispanic,54791.38827009774,PhD,Self-employed,369,25830.17503124627,Rural,Divorced,Yes
A00966,Non-binary,45,White,53944.50909748924,Bachelor,Self-employed,570,17467.809779958643,Urban,Divorced,Yes
A00967,Non-binary,20,Hispanic,73209.77964691394,PhD,Unemployed,431,36114.64221242776,Urban,Divorced,Yes
A00968,Female,31,Hispanic,57351.488301133264,PhD,Self-employed,397,27097.894542105016,Urban,Single,Yes
A00969,Female,42,Black,61695.95458052287,High School,Self-employed,401,21362.26650646255,Urban,Single,Yes
A00970,Non-binary,32,White,20000.0,Bachelor,Self-employed,727,19091.067389455195,Rural,Single,Yes
A00971,Male,19,White,60334.1476947595,PhD,Unemployed,466,17223.400572289636,Rural,Single,Yes
A00972,Non-binary,41,Other,23456.081250574796,High School,Unemployed,404,28306.35006127598,Rural,Married,Yes
A00973,Female,31,Black,35580.98858002259,Bachelor,Employed,848,21052.498531634526,Rural,Divorced,Yes
A00974,Male,65,White,33293.549224889895,Bachelor,Unemployed,741,12805.903512366714,Rural,Married,Yes
A00975,Male,24,Black,39148.33692932348,Master,Self-employed,565,11439.391338337566,Suburban,Single,No
A00976,Female,53,Black,49022.92280735494,High School,Unemployed,719,20562.2082968029,Rural,Divorced,Yes
A00977,Female,67,Black,50270.14768909029,Master,Unemployed,560,20672.226849082064,Urban,Divorced,Yes
A00978,Female,41,Asian,73285.50408514251,PhD,Unemployed,733,15415.146159081105,Rural,Married,Yes
A00979,Non-binary,44,White,64447.75628269394,Bachelor,Self-employed,715,12427.815895743908,Suburban,Single,Yes
A00980,Non-binary,54,Black,21978.511423640288,PhD,Employed,654,10184.555519735879,Urban,Married,Yes
A00981,Male,55,Asian,61665.89275093615,High School,Employed,760,16203.349644105785,Suburban,Divorced,Yes
A00982,Female,47,Asian,66365.10493166855,Bachelor,Employed,684,18186.25972528316,Urban,Single,Yes
A00983,Male,44,Hispanic,53428.66967494084,PhD,Employed,842,23458.85617714826,Urban,Single,Yes
A00984,Male,56,Hispanic,58782.28046186595,Bachelor,Unemployed,574,19348.330205248974,Rural,Married,Yes
A00985,Male,32,White,63806.20250794113,Master,Employed,609,25319.936142557846,Suburban,Married,Yes
A00986,Male,43,Hispanic,75291.9919527116,High School,Unemployed,431,23025.357480053426,Suburban,Married,Yes
A00987,Female,18,White,28502.400250745308,High School,Unemployed,348,22566.150304216382,Urban,Single,Yes
A00988,Male,21,Asian,55113.65922720702,High School,Employed,743,24896.243221499863,Rural,Divorced,Yes
A00989,Female,46,Asian,90166.72196115457,Bachelor,Self-employed,471,13066.527177519281,Urban,Single,Yes
A00990,Female,18,White,88333.22616595912,PhD,Employed,629,17318.780745977543,Suburban,Single,Yes
A00991,Non-binary,60,Hispanic,77018.73855551559,PhD,Employed,305,32007.072636741595,Urban,Single,Yes
A00992,Female,67,Hispanic,70736.49367911351,High School,Unemployed,503,10468.8645417843,Rural,Single,No
A00993,Non-binary,63,White,93092.69496804176,Bachelor,Unemployed,668,18511.037309673105,Suburban,Married,Yes
A00994,Female,39,Other,98356.96003213331,Bachelor,Employed,847,22380.74331206867,Urban,Married,Yes
A00995,Female,28,Hispanic,57418.400239062954,Bachelor,Employed,580,10615.315120866608,Rural,Divorced,Yes
A00996,Female,27,Black,40611.3511342336,PhD,Self-employed,354,16236.598341552566,Suburban,Single,Yes
A00997,Non-binary,34,Hispanic,54594.153647510095,High School,Self-employed,468,29979.98161659186,Rural,Single,Yes
A00998,Non-binary,53,Other,121933.91027544107,PhD,Self-employed,612,20852.202438337434,Urban,Divorced,Yes
A00999,Male,64,Asian,28612.873145496116,Master,Unemployed,777,17127.737991576065,Suburban,Single,Yes
A01000,Non-binary,43,Asian,50589.217209411654,Bachelor,Self-employed,727,21052.35081180323,Rural,Single,Yes
A01001,Non-binary,65,Asian,31746.176950147372,Master,Unemployed,811,17118.20669930166,Suburban,Divorced,Yes
A01002,Non-binary,38,Hispanic,62495.27725754771,High School,Unemployed,712,28562.607923444655,Urban,Divorced,Yes
A01003,Non-binary,30,Asian,35946.17942210265,High School,Employed,347,15044.864934124853,Urban,Divorced,Yes
A01004,Male,26,Other,57824.979543327645,PhD,Self-employed,302,17386.039148786665,Rural,Divorced,No
A01005,Non-binary,28,Other,20998.096799624822,High School,Employed,628,12538.891353093604,Suburban,Single,No
A01006,Female,28,Hispanic,72352.41330169301,High School,Employed,532,18522.774126400574,Urban,Divorced,Yes
A01007,Female,23,Black,84446.9051293595,PhD,Unemployed,359,19127.171062703284,Rural,Divorced,Yes
A01008,Non-binary,18,Hispanic,52321.12755873082,PhD,Self-employed,829,25978.203319475495,Rural,Married,Yes
A01009,Non-binary,23,Asian,57297.39985848596,PhD,Employed,396,14916.34415062159,Rural,Married,No
A01010,Female,30,Hispanic,56731.855385373754,PhD,Unemployed,365,22418.142539842906,Suburban,Divorced,Yes
A01011,Female,39,Other,63618.213504500505,High School,Employed,330,20433.63564658953,Urban,Divorced,Yes
A01012,Male,48,Hispanic,59236.60826067143,Master,Self-employed,447,10537.475639119577,Urban,Married,Yes
A01013,Female,39,Hispanic,75362.33904861388,PhD,Unemployed,346,16373.496502405476,Suburban,Divorced,No
A01014,Female,54,Black,84660.78266901891,High School,Self-employed,543,16174.690509649297,Urban,Married,Yes
A01015,Non-binary,64,Other,43718.57555015634,High School,Employed,556,28415.197052047457,Rural,Married,Yes
A01016,Female,44,White,53813.430144514066,High School,Unemployed,777,22728.634378255465,Rural,Married,Yes
A01017,Male,67,White,78032.3889784949,High School,Employed,655,20723.35186770742,Suburban,Single,Yes
A01018,Female,69,Other,31566.619038819354,High School,Employed,752,5000.0,Rural,Married,Yes
A01019,Non-binary,31,White,20585.5743630886,PhD,Self-employed,821,10458.652972606018,Urban,Divorced,Yes
A01020,Non-binary,64,Asian,64526.31905796957,PhD,Unemployed,476,23638.9401596942,Urban,Divorced,Yes
A01021,Female,22,White,69926.92822140985,Bachelor,Employed,509,23910.213963031692,Suburban,Married,Yes
A01022,Non-binary,53,Asian,45553.99624092816,Bachelor,Self-employed,341,16288.758979352897,Rural,Single,No
A01023,Male,49,Other,48426.978917590895,PhD,Self-employed,423,20138.391053928866,Urban,Divorced,Yes
A01024,Male,51,White,44796.15356518202,PhD,Unemployed,486,19783.817422310975,Urban,Married,Yes
A01025,Female,24,White,42661.49521311131,PhD,Employed,324,20847.229608406575,Urban,Divorced,Yes
A01026,Female,59,Asian,73869.916412092,Master,Unemployed,463,18139.977335370408,Rural,Married,Yes
A01027,Female,65,Asian,36390.03026004722,PhD,Unemployed,334,24076.842072278512,Urban,Divorced,No
A01028,Non-binary,27,Hispanic,54689.54277133303,High School,Employed,552,25530.54854342883,Rural,Single,Yes
A01029,Male,67,Black,41893.27664970295,Master,Unemployed,774,15201.918100039911,Urban,Single,Yes
A01030,Male,34,White,30894.220481975688,Master,Unemployed,769,14028.136841322841,Rural,Single,Yes
A01031,Non-binary,47,Black,77403.56349493541,High School,Unemployed,821,16019.428843448843,Urban,Single,Yes
